Index,Player,PartnerIndex,Mode,Score,Q1,Q2,Q3,Q4
72991,1,,0,123,09/06/2018 13:20:11,,,,
72992,0,,0,775,09/06/2018 13:20:11,,,,
72993,0,,0,411,09/06/2018 13:20:11,,,,
72994,0,,0,237,09/06/2018 13:20:11,,,,
72995,1,,1,559,09/06/2018 13:20:11,,,,
72996,0,,0,453,09/06/2018 13:20:11,,,,
72997,0,,1,493,09/06/2018 13:20:11,,,,
72998,1,,0,191,09/06/2018 13:20:11,,,,
72999,0,,1,304,09/06/2018 13:20:11,,,,
73000,0,,0,92,09/06/2018 13:20:11,,,,
73001,0,,0,302,09/06/2018 13:20:11,,,,
73002,1,,1,104,09/06/2018 13:20:11,,,,
73003,1,,1,232,09/06/2018 13:20:11,,,,
73004,0,,0,610,09/06/2018 13:20:11,,,,
73005,1,,0,154,09/06/2018 13:20:11,,,,
73006,0,,1,347,09/06/2018 13:20:11,,,,
73007,1,,1,255,09/06/2018 13:20:11,,,,
73008,1,,1,355,09/06/2018 13:20:11,,,,
73009,1,,1,581,09/06/2018 13:20:11,,,,
73010,0,,1,264,09/06/2018 13:20:11,,,,
73011,1,,1,98,09/06/2018 13:20:11,,,,
73012,1,,0,653,09/06/2018 13:20:11,,,,
73013,1,,0,246,09/06/2018 13:20:11,,,,
73014,0,,0,233,09/06/2018 13:20:11,,,,
73015,1,,0,8,09/06/2018 13:20:11,,,,
73016,1,,0,283,09/06/2018 13:20:11,,,,
73017,0,,0,93,09/06/2018 13:20:11,,,,
73018,0,,0,98,09/06/2018 13:20:11,,,,
73019,1,,1,495,09/06/2018 13:20:11,,,,
73020,1,,1,440,09/06/2018 13:20:11,,,,
73021,1,,1,586,09/06/2018 13:20:11,,,,
73022,0,,1,91,09/06/2018 13:20:11,,,,
73023,1,,1,350,09/06/2018 13:20:11,,,,
73024,1,,0,500,09/06/2018 13:20:11,,,,
73025,1,,0,647,09/06/2018 13:20:11,,,,
73026,0,,1,245,09/06/2018 13:20:11,,,,
73027,1,,0,763,09/06/2018 13:20:11,,,,
73028,0,,1,752,09/06/2018 13:20:11,,,,
73029,1,,1,703,09/06/2018 13:20:11,,,,
73030,0,,0,182,09/06/2018 13:20:11,,,,
73031,0,,0,405,09/06/2018 13:20:11,,,,
73032,1,,1,593,09/06/2018 13:20:11,,,,
73033,0,,1,92,09/06/2018 13:20:11,,,,
73034,0,,0,572,09/06/2018 13:20:11,,,,
73035,0,,0,85,09/06/2018 13:20:11,,,,
73036,0,,0,132,09/06/2018 13:20:11,,,,
73037,0,,1,578,09/06/2018 13:20:11,,,,
73038,0,,0,238,09/06/2018 13:20:11,,,,
73039,0,,1,233,09/06/2018 13:20:11,,,,
73040,0,,1,145,09/06/2018 13:20:11,,,,
73041,1,,1,330,09/06/2018 13:20:11,,,,
73042,1,,1,96,09/06/2018 13:20:11,,,,
73043,1,,0,209,09/06/2018 13:20:11,,,,
73044,1,,0,88,09/06/2018 13:20:11,,,,
73045,1,,0,110,09/06/2018 13:20:11,,,,
73046,1,,0,703,09/06/2018 13:20:11,,,,
73047,0,,1,274,09/06/2018 13:20:11,,,,
73048,0,,1,271,09/06/2018 13:20:11,,,,
73049,1,,0,359,09/06/2018 13:20:11,,,,
73050,0,,0,639,09/06/2018 13:20:11,,,,
73051,0,,1,646,09/06/2018 13:20:11,,,,
73052,1,,0,772,09/06/2018 13:20:11,,,,
73053,1,,1,183,09/06/2018 13:20:11,,,,
73054,1,,0,549,09/06/2018 13:20:11,,,,
73055,0,,1,686,09/06/2018 13:20:11,,,,
73056,0,,0,260,09/06/2018 13:20:11,,,,
73057,0,,1,11,09/06/2018 13:20:11,,,,
73058,0,,0,152,09/06/2018 13:20:11,,,,
73059,1,,0,104,09/06/2018 13:20:11,,,,
73060,0,,1,540,09/06/2018 13:20:11,,,,
73061,1,,1,338,09/06/2018 13:20:11,,,,
73062,1,,0,726,09/06/2018 13:20:11,,,,
73063,0,,0,154,09/06/2018 13:20:11,,,,
73064,0,,0,548,09/06/2018 13:20:11,,,,
73065,0,,1,547,09/06/2018 13:20:11,,,,
73066,0,,1,474,09/06/2018 13:20:11,,,,
73067,0,,1,762,09/06/2018 13:20:11,,,,
73068,0,,1,596,09/06/2018 13:20:11,,,,
73069,1,,0,414,09/06/2018 13:20:11,,,,
73070,1,,0,305,09/06/2018 13:20:11,,,,
73071,1,,1,620,09/06/2018 13:20:11,,,,
73072,0,,1,61,09/06/2018 13:20:11,,,,
73073,1,,0,322,09/06/2018 13:20:11,,,,
73074,1,,1,725,09/06/2018 13:20:11,,,,
73075,1,,1,594,09/06/2018 13:20:11,,,,
73076,0,,0,208,09/06/2018 13:20:11,,,,
73077,0,,0,436,09/06/2018 13:20:11,,,,
73078,0,,1,495,09/06/2018 13:20:11,,,,
73079,1,,1,427,09/06/2018 13:20:11,,,,
73080,0,,0,111,09/06/2018 13:20:11,,,,
73081,0,,1,265,09/06/2018 13:20:11,,,,
73082,0,,1,49,09/06/2018 13:20:11,,,,
73083,0,,1,117,09/06/2018 13:20:11,,,,
73084,0,,0,684,09/06/2018 13:20:11,,,,
73085,0,,0,19,09/06/2018 13:20:11,,,,
73086,1,,1,730,09/06/2018 13:20:11,,,,
73087,1,,1,159,09/06/2018 13:20:11,,,,
73088,1,,0,521,09/06/2018 13:20:11,,,,
73089,1,,0,74,09/06/2018 13:20:11,,,,
73090,0,,0,699,09/06/2018 13:20:11,,,,
73091,0,,0,629,09/06/2018 13:20:11,,,,
73092,0,,1,601,09/06/2018 13:20:11,,,,
73093,1,,0,638,09/06/2018 13:20:11,,,,
73094,1,,1,193,09/06/2018 13:20:11,,,,
73095,1,,0,247,09/06/2018 13:20:11,,,,
73096,0,,0,187,09/06/2018 13:20:11,,,,
73097,1,,1,61,09/06/2018 13:20:11,,,,
73098,0,,1,391,09/06/2018 13:20:11,,,,
73099,1,,0,654,09/06/2018 13:20:11,,,,
73100,0,,1,716,09/06/2018 13:20:11,,,,
73101,0,,1,67,09/06/2018 13:20:11,,,,
73102,1,,0,337,09/06/2018 13:20:11,,,,
73103,1,,1,486,09/06/2018 13:20:11,,,,
73104,1,,0,216,09/06/2018 13:20:11,,,,
73105,1,,1,573,09/06/2018 13:20:11,,,,
73106,0,,0,489,09/06/2018 13:20:11,,,,
73107,0,,1,272,09/06/2018 13:20:11,,,,
73108,1,,0,249,09/06/2018 13:20:11,,,,
73109,0,,0,195,09/06/2018 13:20:11,,,,
73110,0,,1,379,09/06/2018 13:20:11,,,,
73111,1,,0,19,09/06/2018 13:20:11,,,,
73112,0,,1,371,09/06/2018 13:20:11,,,,
73113,0,,1,463,09/06/2018 13:20:11,,,,
73114,0,,1,401,09/06/2018 13:20:11,,,,
73115,1,,0,545,09/06/2018 13:20:11,,,,
73116,0,,1,718,09/06/2018 13:20:11,,,,
73117,0,,0,580,09/06/2018 13:20:11,,,,
73118,0,,1,347,09/06/2018 13:20:11,,,,
73119,1,,1,244,09/06/2018 13:20:11,,,,
73120,0,,0,350,09/06/2018 13:20:11,,,,
73121,1,,1,390,09/06/2018 13:20:11,,,,
73122,0,,0,356,09/06/2018 13:20:11,,,,
73123,1,,0,229,09/06/2018 13:20:11,,,,
73124,0,,0,325,09/06/2018 13:20:11,,,,
73125,1,,1,593,09/06/2018 13:20:11,,,,
73126,0,,0,779,09/06/2018 13:20:11,,,,
73127,1,,1,215,09/06/2018 13:20:11,,,,
73128,0,,0,90,09/06/2018 13:20:11,,,,
73129,0,,1,632,09/06/2018 13:20:11,,,,
73130,0,,0,728,09/06/2018 13:20:11,,,,
73131,0,,0,494,09/06/2018 13:20:11,,,,
73132,1,,0,73,09/06/2018 13:20:11,,,,
73133,0,,0,370,09/06/2018 13:20:11,,,,
73134,0,,1,271,09/06/2018 13:20:11,,,,
73135,0,,0,56,09/06/2018 13:20:11,,,,
73136,0,,0,141,09/06/2018 13:20:11,,,,
73137,1,,1,205,09/06/2018 13:20:11,,,,
73138,0,,1,251,09/06/2018 13:20:11,,,,
73139,0,,1,71,09/06/2018 13:20:11,,,,
73140,1,,1,652,09/06/2018 13:20:11,,,,
73141,1,,0,496,09/06/2018 13:20:11,,,,
73142,0,,0,640,09/06/2018 13:20:11,,,,
73143,0,,0,555,09/06/2018 13:20:11,,,,
73144,0,,0,525,09/06/2018 13:20:11,,,,
73145,1,,1,735,09/06/2018 13:20:11,,,,
73146,0,,1,219,09/06/2018 13:20:11,,,,
73147,0,,1,121,09/06/2018 13:20:11,,,,
73148,0,,1,415,09/06/2018 13:20:11,,,,
73149,0,,0,655,09/06/2018 13:20:11,,,,
73150,1,,1,308,09/06/2018 13:20:11,,,,
73151,1,,1,68,09/06/2018 13:20:11,,,,
73152,1,,0,494,09/06/2018 13:20:11,,,,
73153,1,,1,742,09/06/2018 13:20:11,,,,
73154,0,,0,631,09/06/2018 13:20:11,,,,
73155,1,,1,142,09/06/2018 13:20:11,,,,
73156,0,,1,325,09/06/2018 13:20:11,,,,
73157,0,,0,792,09/06/2018 13:20:11,,,,
73158,1,,0,562,09/06/2018 13:20:11,,,,
73159,1,,1,552,09/06/2018 13:20:11,,,,
73160,1,,0,588,09/06/2018 13:20:11,,,,
73161,1,,0,622,09/06/2018 13:20:11,,,,
73162,1,,1,521,09/06/2018 13:20:11,,,,
73163,0,,1,416,09/06/2018 13:20:11,,,,
73164,1,,1,661,09/06/2018 13:20:11,,,,
73165,0,,0,174,09/06/2018 13:20:11,,,,
73166,0,,1,5,09/06/2018 13:20:11,,,,
73167,1,,1,181,09/06/2018 13:20:11,,,,
73168,1,,0,139,09/06/2018 13:20:11,,,,
73169,0,,1,320,09/06/2018 13:20:11,,,,
73170,0,,1,326,09/06/2018 13:20:11,,,,
73171,1,,1,682,09/06/2018 13:20:11,,,,
73172,1,,1,303,09/06/2018 13:20:11,,,,
73173,1,,0,275,09/06/2018 13:20:11,,,,
73174,0,,1,447,09/06/2018 13:20:11,,,,
73175,0,,1,268,09/06/2018 13:20:11,,,,
73176,0,,0,648,09/06/2018 13:20:11,,,,
73177,0,,1,734,09/06/2018 13:20:11,,,,
73178,0,,1,232,09/06/2018 13:20:11,,,,
73179,0,,1,344,09/06/2018 13:20:11,,,,
73180,1,,1,66,09/06/2018 13:20:11,,,,
73181,0,,1,187,09/06/2018 13:20:11,,,,
73182,1,,1,606,09/06/2018 13:20:11,,,,
73183,0,,1,54,09/06/2018 13:20:11,,,,
73184,1,,1,664,09/06/2018 13:20:11,,,,
73185,1,,1,731,09/06/2018 13:20:11,,,,
73186,1,,1,340,09/06/2018 13:20:11,,,,
73187,0,,0,622,09/06/2018 13:20:11,,,,
73188,0,,1,62,09/06/2018 13:20:11,,,,
73189,1,,0,405,09/06/2018 13:20:11,,,,
73190,1,,0,142,09/06/2018 13:20:11,,,,
73191,0,,1,181,09/06/2018 13:20:11,,,,
73192,1,,0,328,09/06/2018 13:20:11,,,,
73193,1,,0,49,09/06/2018 13:20:11,,,,
73194,0,,0,449,09/06/2018 13:20:11,,,,
73195,0,,1,597,09/06/2018 13:20:11,,,,
73196,1,,0,361,09/06/2018 13:20:11,,,,
73197,1,,0,556,09/06/2018 13:20:11,,,,
73198,0,,1,225,09/06/2018 13:20:11,,,,
73199,0,,0,34,09/06/2018 13:20:11,,,,
73200,1,,1,618,09/06/2018 13:20:11,,,,
73201,0,,0,582,09/06/2018 13:20:11,,,,
73202,0,,1,95,09/06/2018 13:20:11,,,,
73203,1,,0,535,09/06/2018 13:20:11,,,,
73204,1,,1,648,09/06/2018 13:20:11,,,,
73205,1,,1,466,09/06/2018 13:20:11,,,,
73206,1,,1,186,09/06/2018 13:20:11,,,,
73207,0,,1,613,09/06/2018 13:20:11,,,,
73208,0,,0,354,09/06/2018 13:20:11,,,,
73209,1,,1,226,09/06/2018 13:20:11,,,,
73210,1,,0,95,09/06/2018 13:20:11,,,,
73211,1,,1,796,09/06/2018 13:20:11,,,,
73212,0,,0,389,09/06/2018 13:20:11,,,,
73213,1,,1,433,09/06/2018 13:20:11,,,,
73214,1,,0,120,09/06/2018 13:20:11,,,,
73215,1,,1,596,09/06/2018 13:20:11,,,,
73216,0,,1,636,09/06/2018 13:20:11,,,,
73217,0,,1,591,09/06/2018 13:20:11,,,,
73218,0,,0,489,09/06/2018 13:20:11,,,,
73219,0,,1,325,09/06/2018 13:20:11,,,,
73220,1,,1,501,09/06/2018 13:20:11,,,,
73221,1,,0,372,09/06/2018 13:20:11,,,,
73222,0,,1,30,09/06/2018 13:20:11,,,,
73223,0,,0,207,09/06/2018 13:20:11,,,,
73224,0,,0,99,09/06/2018 13:20:11,,,,
73225,1,,0,523,09/06/2018 13:20:11,,,,
73226,0,,0,425,09/06/2018 13:20:11,,,,
73227,1,,1,231,09/06/2018 13:20:11,,,,
73228,1,,1,400,09/06/2018 13:20:11,,,,
73229,0,,0,711,09/06/2018 13:20:11,,,,
73230,1,,1,159,09/06/2018 13:20:11,,,,
73231,1,,0,279,09/06/2018 13:20:11,,,,
73232,1,,1,640,09/06/2018 13:20:11,,,,
73233,0,,0,675,09/06/2018 13:20:11,,,,
73234,0,,0,556,09/06/2018 13:20:11,,,,
73235,1,,1,553,09/06/2018 13:20:11,,,,
73236,1,,1,670,09/06/2018 13:20:11,,,,
73237,1,,0,664,09/06/2018 13:20:11,,,,
73238,1,,1,738,09/06/2018 13:20:11,,,,
73239,0,,1,730,09/06/2018 13:20:11,,,,
73240,1,,0,375,09/06/2018 13:20:11,,,,
73241,1,,0,313,09/06/2018 13:20:11,,,,
73242,0,,0,489,09/06/2018 13:20:11,,,,
73243,0,,1,398,09/06/2018 13:20:11,,,,
73244,1,,0,527,09/06/2018 13:20:11,,,,
73245,0,,0,540,09/06/2018 13:20:11,,,,
73246,0,,0,634,09/06/2018 13:20:11,,,,
73247,1,,0,768,09/06/2018 13:20:11,,,,
73248,1,,0,753,09/06/2018 13:20:11,,,,
73249,1,,0,87,09/06/2018 13:20:11,,,,
73250,1,,0,553,09/06/2018 13:20:11,,,,
73251,1,,0,781,09/06/2018 13:20:11,,,,
73252,0,,1,233,09/06/2018 13:20:11,,,,
73253,0,,1,158,09/06/2018 13:20:11,,,,
73254,0,,1,392,09/06/2018 13:20:11,,,,
73255,1,,0,184,09/06/2018 13:20:11,,,,
73256,1,,1,71,09/06/2018 13:20:11,,,,
73257,1,,0,23,09/06/2018 13:20:11,,,,
73258,1,,1,741,09/06/2018 13:20:11,,,,
73259,0,,0,513,09/06/2018 13:20:11,,,,
73260,0,,1,144,09/06/2018 13:20:11,,,,
73261,0,,0,730,09/06/2018 13:20:11,,,,
73262,1,,1,598,09/06/2018 13:20:11,,,,
73263,0,,1,726,09/06/2018 13:20:11,,,,
73264,0,,0,556,09/06/2018 13:20:11,,,,
73265,0,,1,82,09/06/2018 13:20:11,,,,
73266,0,,0,785,09/06/2018 13:20:11,,,,
73267,0,,0,259,09/06/2018 13:20:11,,,,
73268,1,,1,771,09/06/2018 13:20:11,,,,
73269,1,,0,445,09/06/2018 13:20:11,,,,
73270,0,,0,267,09/06/2018 13:20:11,,,,
73271,0,,0,480,09/06/2018 13:20:11,,,,
73272,0,,0,713,09/06/2018 13:20:11,,,,
73273,1,,1,413,09/06/2018 13:20:11,,,,
73274,1,,1,379,09/06/2018 13:20:11,,,,
73275,0,,1,442,09/06/2018 13:20:11,,,,
73276,1,,1,638,09/06/2018 13:20:11,,,,
73277,0,,1,448,09/06/2018 13:20:11,,,,
73278,0,,1,141,09/06/2018 13:20:11,,,,
73279,0,,1,518,09/06/2018 13:20:11,,,,
73280,1,,0,633,09/06/2018 13:20:11,,,,
73281,0,,0,738,09/06/2018 13:20:11,,,,
73282,0,,1,1,09/06/2018 13:20:11,,,,
73283,1,,1,581,09/06/2018 13:20:11,,,,
73284,1,,0,623,09/06/2018 13:20:11,,,,
73285,0,,0,548,09/06/2018 13:20:11,,,,
73286,1,,0,490,09/06/2018 13:20:11,,,,
73287,1,,0,648,09/06/2018 13:20:11,,,,
73288,0,,1,469,09/06/2018 13:20:11,,,,
73289,1,,1,647,09/06/2018 13:20:11,,,,
73290,1,,1,537,09/06/2018 13:20:11,,,,
73291,0,,0,571,09/06/2018 13:20:11,,,,
73292,1,,1,659,09/06/2018 13:20:11,,,,
73293,0,,0,530,09/06/2018 13:20:11,,,,
73294,0,,0,172,09/06/2018 13:20:11,,,,
73295,1,,1,168,09/06/2018 13:20:11,,,,
73296,1,,0,448,09/06/2018 13:20:11,,,,
73297,0,,1,658,09/06/2018 13:20:11,,,,
73298,1,,1,133,09/06/2018 13:20:11,,,,
73299,1,,1,765,09/06/2018 13:20:11,,,,
73300,1,,1,709,09/06/2018 13:20:11,,,,
73301,0,,1,521,09/06/2018 13:20:11,,,,
73302,1,,1,189,09/06/2018 13:20:11,,,,
73303,0,,0,559,09/06/2018 13:20:11,,,,
73304,1,,0,297,09/06/2018 13:20:11,,,,
73305,1,,0,518,09/06/2018 13:20:11,,,,
73306,1,,0,677,09/06/2018 13:20:11,,,,
73307,1,,1,249,09/06/2018 13:20:11,,,,
73308,0,,0,653,09/06/2018 13:20:11,,,,
73309,1,,1,335,09/06/2018 13:20:11,,,,
73310,1,,1,687,09/06/2018 13:20:11,,,,
73311,1,,1,210,09/06/2018 13:20:11,,,,
73312,0,,0,203,09/06/2018 13:20:11,,,,
73313,1,,0,586,09/06/2018 13:20:11,,,,
73314,0,,0,629,09/06/2018 13:20:11,,,,
73315,0,,0,186,09/06/2018 13:20:11,,,,
73316,0,,1,144,09/06/2018 13:20:11,,,,
73317,0,,1,765,09/06/2018 13:20:11,,,,
73318,0,,0,294,09/06/2018 13:20:11,,,,
73319,1,,1,300,09/06/2018 13:20:11,,,,
73320,0,,1,53,09/06/2018 13:20:11,,,,
73321,1,,0,628,09/06/2018 13:20:11,,,,
73322,0,,1,36,09/06/2018 13:20:11,,,,
73323,0,,0,54,09/06/2018 13:20:11,,,,
73324,0,,0,444,09/06/2018 13:20:11,,,,
73325,1,,0,408,09/06/2018 13:20:11,,,,
73326,1,,1,442,09/06/2018 13:20:11,,,,
73327,1,,1,221,09/06/2018 13:20:11,,,,
73328,1,,0,184,09/06/2018 13:20:11,,,,
73329,0,,1,611,09/06/2018 13:20:11,,,,
73330,0,,0,558,09/06/2018 13:20:11,,,,
73331,0,,0,445,09/06/2018 13:20:11,,,,
73332,0,,0,653,09/06/2018 13:20:11,,,,
73333,1,,1,790,09/06/2018 13:20:11,,,,
73334,1,,1,521,09/06/2018 13:20:11,,,,
73335,1,,1,571,09/06/2018 13:20:11,,,,
73336,0,,1,358,09/06/2018 13:20:11,,,,
73337,0,,1,50,09/06/2018 13:20:11,,,,
73338,1,,0,532,09/06/2018 13:20:11,,,,
73339,0,,0,470,09/06/2018 13:20:11,,,,
73340,1,,1,642,09/06/2018 13:20:11,,,,
73341,0,,1,553,09/06/2018 13:20:11,,,,
73342,1,,0,548,09/06/2018 13:20:11,,,,
73343,1,,1,409,09/06/2018 13:20:11,,,,
73344,1,,1,602,09/06/2018 13:20:11,,,,
73345,1,,1,335,09/06/2018 13:20:11,,,,
73346,0,,1,794,09/06/2018 13:20:11,,,,
73347,1,,0,173,09/06/2018 13:20:11,,,,
73348,0,,1,583,09/06/2018 13:20:11,,,,
73349,0,,0,305,09/06/2018 13:20:11,,,,
73350,0,,0,88,09/06/2018 13:20:11,,,,
73351,0,,1,633,09/06/2018 13:20:11,,,,
73352,0,,1,301,09/06/2018 13:20:11,,,,
73353,1,,1,792,09/06/2018 13:20:11,,,,
73354,1,,1,590,09/06/2018 13:20:11,,,,
73355,0,,1,210,09/06/2018 13:20:11,,,,
73356,0,,1,784,09/06/2018 13:20:11,,,,
73357,0,,1,683,09/06/2018 13:20:11,,,,
73358,1,,0,325,09/06/2018 13:20:11,,,,
73359,1,,0,142,09/06/2018 13:20:11,,,,
73360,1,,1,694,09/06/2018 13:20:11,,,,
73361,0,,1,636,09/06/2018 13:20:11,,,,
73362,1,,0,398,09/06/2018 13:20:11,,,,
73363,0,,1,382,09/06/2018 13:20:11,,,,
73364,1,,0,724,09/06/2018 13:20:11,,,,
73365,0,,1,332,09/06/2018 13:20:11,,,,
73366,1,,1,227,09/06/2018 13:20:11,,,,
73367,1,,1,58,09/06/2018 13:20:11,,,,
73368,0,,1,507,09/06/2018 13:20:11,,,,
73369,1,,1,543,09/06/2018 13:20:11,,,,
73370,1,,1,722,09/06/2018 13:20:11,,,,
73371,1,,0,357,09/06/2018 13:20:11,,,,
73372,1,,1,84,09/06/2018 13:20:11,,,,
73373,0,,0,771,09/06/2018 13:20:11,,,,
73374,0,,1,771,09/06/2018 13:20:11,,,,
73375,0,,0,284,09/06/2018 13:20:11,,,,
73376,0,,1,758,09/06/2018 13:20:11,,,,
73377,1,,1,289,09/06/2018 13:20:11,,,,
73378,1,,1,671,09/06/2018 13:20:11,,,,
73379,0,,1,287,09/06/2018 13:20:11,,,,
73380,0,,1,616,09/06/2018 13:20:11,,,,
73381,0,,0,569,09/06/2018 13:20:11,,,,
73382,1,,1,598,09/06/2018 13:20:11,,,,
73383,1,,1,457,09/06/2018 13:20:11,,,,
73384,0,,0,453,09/06/2018 13:20:11,,,,
73385,0,,0,791,09/06/2018 13:20:11,,,,
73386,0,,1,332,09/06/2018 13:20:11,,,,
73387,1,,1,349,09/06/2018 13:20:11,,,,
73388,1,,0,130,09/06/2018 13:20:11,,,,
73389,0,,1,789,09/06/2018 13:20:11,,,,
73390,0,,1,388,09/06/2018 13:20:11,,,,
73391,1,,1,218,09/06/2018 13:20:11,,,,
73392,1,,0,237,09/06/2018 13:20:11,,,,
73393,1,,0,724,09/06/2018 13:20:11,,,,
73394,1,,0,663,09/06/2018 13:20:11,,,,
73395,0,,1,280,09/06/2018 13:20:11,,,,
73396,0,,0,686,09/06/2018 13:20:11,,,,
73397,0,,1,144,09/06/2018 13:20:11,,,,
73398,0,,1,429,09/06/2018 13:20:11,,,,
73399,0,,0,546,09/06/2018 13:20:11,,,,
73400,0,,1,340,09/06/2018 13:20:11,,,,
73401,0,,1,466,09/06/2018 13:20:11,,,,
73402,1,,0,299,09/06/2018 13:20:11,,,,
73403,1,,1,733,09/06/2018 13:20:11,,,,
73404,0,,1,618,09/06/2018 13:20:11,,,,
73405,1,,1,729,09/06/2018 13:20:11,,,,
73406,1,,1,83,09/06/2018 13:20:11,,,,
73407,0,,0,533,09/06/2018 13:20:11,,,,
73408,1,,1,396,09/06/2018 13:20:11,,,,
73409,0,,0,538,09/06/2018 13:20:11,,,,
73410,0,,1,648,09/06/2018 13:20:11,,,,
73411,1,,1,209,09/06/2018 13:20:11,,,,
73412,1,,0,271,09/06/2018 13:20:11,,,,
73413,1,,0,252,09/06/2018 13:20:11,,,,
73414,0,,0,89,09/06/2018 13:20:11,,,,
73415,0,,1,82,09/06/2018 13:20:11,,,,
73416,1,,0,729,09/06/2018 13:20:11,,,,
73417,1,,0,603,09/06/2018 13:20:11,,,,
73418,1,,1,692,09/06/2018 13:20:11,,,,
73419,0,,1,658,09/06/2018 13:20:11,,,,
73420,1,,0,723,09/06/2018 13:20:11,,,,
73421,1,,0,553,09/06/2018 13:20:11,,,,
73422,1,,0,605,09/06/2018 13:20:11,,,,
73423,1,,0,279,09/06/2018 13:20:11,,,,
73424,0,,1,298,09/06/2018 13:20:11,,,,
73425,0,,0,61,09/06/2018 13:20:11,,,,
73426,1,,0,152,09/06/2018 13:20:11,,,,
73427,0,,1,606,09/06/2018 13:20:11,,,,
73428,0,,0,574,09/06/2018 13:20:11,,,,
73429,0,,1,520,09/06/2018 13:20:11,,,,
73430,0,,1,242,09/06/2018 13:20:11,,,,
73431,0,,0,492,09/06/2018 13:20:11,,,,
73432,1,,1,523,09/06/2018 13:20:11,,,,
73433,0,,0,742,09/06/2018 13:20:11,,,,
73434,0,,0,707,09/06/2018 13:20:11,,,,
73435,0,,0,678,09/06/2018 13:20:11,,,,
73436,1,,0,296,09/06/2018 13:20:11,,,,
73437,0,,0,331,09/06/2018 13:20:11,,,,
73438,0,,1,517,09/06/2018 13:20:11,,,,
73439,0,,0,642,09/06/2018 13:20:11,,,,
73440,0,,0,322,09/06/2018 13:20:11,,,,
73441,1,,1,780,09/06/2018 13:20:11,,,,
73442,1,,0,442,09/06/2018 13:20:11,,,,
73443,0,,0,95,09/06/2018 13:20:11,,,,
73444,1,,0,627,09/06/2018 13:20:11,,,,
73445,0,,0,281,09/06/2018 13:20:11,,,,
73446,1,,1,178,09/06/2018 13:20:11,,,,
73447,1,,0,235,09/06/2018 13:20:11,,,,
73448,0,,0,10,09/06/2018 13:20:11,,,,
73449,0,,0,306,09/06/2018 13:20:11,,,,
73450,1,,1,237,09/06/2018 13:20:11,,,,
73451,1,,1,8,09/06/2018 13:20:11,,,,
73452,1,,0,1,09/06/2018 13:20:11,,,,
73453,0,,1,635,09/06/2018 13:20:11,,,,
73454,0,,1,440,09/06/2018 13:20:11,,,,
73455,0,,0,620,09/06/2018 13:20:11,,,,
73456,1,,1,308,09/06/2018 13:20:11,,,,
73457,0,,0,587,09/06/2018 13:20:11,,,,
73458,1,,0,388,09/06/2018 13:20:11,,,,
73459,0,,0,491,09/06/2018 13:20:11,,,,
73460,1,,0,279,09/06/2018 13:20:11,,,,
73461,1,,1,134,09/06/2018 13:20:11,,,,
73462,1,,0,227,09/06/2018 13:20:11,,,,
73463,0,,1,526,09/06/2018 13:20:11,,,,
73464,1,,0,452,09/06/2018 13:20:11,,,,
73465,1,,1,263,09/06/2018 13:20:11,,,,
73466,0,,1,333,09/06/2018 13:20:11,,,,
73467,1,,0,372,09/06/2018 13:20:11,,,,
73468,0,,1,675,09/06/2018 13:20:11,,,,
73469,1,,1,315,09/06/2018 13:20:11,,,,
73470,0,,1,434,09/06/2018 13:20:11,,,,
73471,0,,0,95,09/06/2018 13:20:11,,,,
73472,0,,0,424,09/06/2018 13:20:11,,,,
73473,1,,0,513,09/06/2018 13:20:11,,,,
73474,0,,0,3,09/06/2018 13:20:11,,,,
73475,0,,1,269,09/06/2018 13:20:11,,,,
73476,1,,0,508,09/06/2018 13:20:11,,,,
73477,0,,1,677,09/06/2018 13:20:11,,,,
73478,1,,0,624,09/06/2018 13:20:11,,,,
73479,0,,0,428,09/06/2018 13:20:11,,,,
73480,0,,0,688,09/06/2018 13:20:11,,,,
73481,0,,0,38,09/06/2018 13:20:11,,,,
73482,0,,0,263,09/06/2018 13:20:11,,,,
73483,1,,1,274,09/06/2018 13:20:11,,,,
73484,1,,0,265,09/06/2018 13:20:11,,,,
73485,0,,0,454,09/06/2018 13:20:11,,,,
73486,1,,0,229,09/06/2018 13:20:11,,,,
73487,0,,1,425,09/06/2018 13:20:11,,,,
73488,1,,0,164,09/06/2018 13:20:11,,,,
73489,0,,1,655,09/06/2018 13:20:11,,,,
73490,1,,1,99,09/06/2018 13:20:11,,,,
73491,0,,0,615,09/06/2018 13:20:11,,,,
73492,1,,0,671,09/06/2018 13:20:11,,,,
73493,0,,1,17,09/06/2018 13:20:11,,,,
73494,0,,1,308,09/06/2018 13:20:11,,,,
73495,1,,0,791,09/06/2018 13:20:11,,,,
73496,1,,0,123,09/06/2018 13:20:11,,,,
73497,1,,1,399,09/06/2018 13:20:11,,,,
73498,0,,1,697,09/06/2018 13:20:11,,,,
73499,0,,0,451,09/06/2018 13:20:11,,,,
73500,1,,1,400,09/06/2018 13:20:11,,,,
73501,1,,0,98,09/06/2018 13:20:11,,,,
73502,1,,1,727,09/06/2018 13:20:11,,,,
73503,1,,0,738,09/06/2018 13:20:11,,,,
73504,1,,1,718,09/06/2018 13:20:11,,,,
73505,1,,0,386,09/06/2018 13:20:11,,,,
73506,0,,0,175,09/06/2018 13:20:11,,,,
73507,1,,1,374,09/06/2018 13:20:11,,,,
